,Date,Gold,Silver,SP500,Median Home Price (NSA),Oil,bonds10Y,Inflation percentile,Growth percentile
12506,2014-11-28,1184.5,15.97,2053.829090909091,201850.04571428572,5214011.373134328,2.18,-29.962406015037594,-15.086466165413533
12507,2014-12-01,1178.75,15.73,2054.27,201852.33428571429,5180389.313432836,2.22,-30.00751879699248,-15.082706766917294
12508,2014-12-02,1197.0,16.16,2053.0840909090907,201854.62285714285,5146767.253731343,2.28,-30.05263157894737,-15.078947368421053
12509,2014-12-03,1203.25,16.3,2051.898181818182,201856.91142857142,5113145.194029851,2.29,-30.097744360902254,-15.075187969924812
12510,2014-12-04,1204.0,16.42,2050.7122727272726,201859.2,5079523.134328358,2.25,-30.142857142857142,-15.071428571428571
12511,2014-12-05,1204.5,16.33,2049.526363636364,201861.48857142858,5045901.074626866,2.31,-30.18796992481203,-15.06766917293233
12512,2014-12-08,1195.25,16.26,2048.3404545454546,201863.77714285714,5012279.014925374,2.26,-30.233082706766915,-15.063909774436091
12513,2014-12-09,1206.5,16.37,2047.1545454545455,201866.0657142857,4978656.955223881,2.22,-30.278195488721806,-15.06015037593985
12514,2014-12-10,1228.25,17.06,2045.9686363636363,201868.35428571427,4945034.895522388,2.18,-30.32330827067669,-15.056390977443609
12515,2014-12-11,1219.5,16.98,2044.7827272727272,201870.64285714287,4911412.835820896,2.19,-30.36842105263158,-15.052631578947368
12516,2014-12-12,1223.5,17.07,2043.5968181818182,201872.93142857144,4877790.776119404,2.1,-30.413533834586467,-15.048872180451127
12517,2014-12-15,1210.75,16.85,2042.4109090909092,201875.22,4844168.7164179105,2.12,-30.45864661654135,-15.045112781954888
12518,2014-12-16,1199.25,16.29,2041.225,201831.9690909091,4810546.6567164175,2.07,-30.50375939849624,-15.041353383458647
12519,2014-12-17,1199.0,15.95,2040.0390909090909,201788.71818181817,4776924.597014925,2.14,-30.548872180451127,-15.037593984962406
12520,2014-12-18,1210.75,16.08,2038.8531818181818,201745.46727272728,4743302.537313433,2.22,-30.593984962406015,-15.033834586466165
12521,2014-12-19,1197.5,16.085,2037.6672727272728,201702.21636363637,4709680.47761194,2.17,-30.639097744360903,-15.030075187969924
12522,2014-12-22,1195.25,16.09,2036.4813636363638,201658.96545454545,4676058.417910447,2.17,-30.684210526315788,-15.026315789473685
12523,2014-12-23,1179.5,15.71,2035.2954545454545,201615.71454545454,4642436.358208955,2.26,-30.729323308270676,-15.022556390977444
12524,2014-12-24,1177.0,15.77,2034.1095454545455,201572.46363636365,4608814.298507463,2.27,-30.774436090225564,-15.018796992481203
16388,2014-12-26,1185.5,15.885,2032.9236363636364,201529.21272727274,4575192.23880597,2.25,-30.819548872180448,-15.015037593984962
12525,2014-12-29,1194.0,16.0,2031.7377272727274,201485.96181818182,4541570.179104477,2.22,-30.86466165413534,-15.011278195488721
12526,2014-12-30,1186.5,15.79,2030.5518181818181,201442.7109090909,4507948.119402985,2.2,-30.909774436090224,-15.007518796992482
12527,2014-12-31,1199.25,15.97,2029.365909090909,201399.46000000002,4474326.059701493,2.17,-30.954887218045112,-15.003759398496241
14381,2015-01-01,1191.75,15.84,2028.18,201356.2090909091,4440704.0,2.145,-31.0,-15.0
12528,2015-01-02,1184.25,15.71,2030.6354545454546,201312.9581818182,4452790.294117647,2.12,-30.99250936329588,-15.014981273408239
